Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2021-03-15,99.96483612060547,370.0394287109375,116.8597640991211,21.328372955322266,20.030000686645508,100.06127703720524,370.30080099562656,117.0561490643714,21.362857775565374,21.860000610351562,99.87716438431242,365.9507970174534,116.47552811357099,21.31113054520071,19.8700008392334,99.90346523630787,368.09778160686784,116.54383875994579,21.34561536544382,21.84000015258789,4465500,73427200,11366500,504500,0
2021-03-16,99.947265625,369.5726623535156,116.3901138305664,21.328372955322266,19.790000915527344,100.15767904815444,371.3649211729853,117.08174107534487,21.380098541360194,20.309999465942383,99.83329308098345,368.7978609520479,115.91195242819717,21.31975175026149,19.329999923706055,100.07877652281732,370.655498447022,116.99636255573381,21.336994160383043,20.139999389648438,5479400,73722500,15567900,338800,0
2021-03-17,99.78070068359375,370.8327941894531,115.5191650390625,21.224924087524414,19.229999542236328,99.99112082935899,371.63557011212924,115.72409693019256,21.3714813008151,20.950000762939453,99.38617461589949,367.1362076288322,114.54576135680563,21.216302881527678,19.18000030517578,99.57028722675169,368.28439370276624,115.39962469313343,21.336996476828155,20.100000381469727,8975900,97959300,27107500,3055700,0
2021-03-18,99.158203125,365.4373474121094,114.34940338134766,21.354236602783203,21.579999923706055,99.27218235356837,370.3287545797214,114.81903093276895,21.354236602783203,22.600000381469727,98.88641885180812,364.75589939193253,113.7260866470559,21.285268606519473,18.950000762939453,98.98285972724818,368.237776582105,113.82854610230287,21.328372987561778,18.950000762939453,8281400,115349100,21615100,901800,0
2021-03-19,99.09685516357422,364.76116943359375,115.05807495117188,21.36286163330078,20.950000762939453,99.24589775499228,366.7185215102519,115.12638557583772,21.41458722867939,23.170000076293945,98.92151172530868,362.57902982560887,114.24690745525919,21.34561922006557,19.899999618530273,98.94781257215617,365.13577721148323,114.4859881271299,21.38872360882657,21.43000030517578,8748100,113624500,18685000,2222500,0
2021-03-22,99.42123413085938,367.6737365722656,116.34745788574219,21.319751739501953,18.8799991607666,99.47383581727883,369.059816642026,116.47554525238873,21.354236559727656,22.290000915527344,99.27219156005594,365.22002301990005,115.58751974777122,21.3025093293891,18.8700008392334,99.35109408968512,365.27621275157725,115.86076237347676,21.328372944558378,21.90999984741211,4679800,73778600,17047500,850600,0
2021-03-23,99.91220092773438,364.77984619140625,117.39768981933594,21.449068069458008,20.299999237060547,99.92973928246926,368.4885113362142,117.44037256847577,21.449068069458008,21.579999923706055,99.57027658855142,363.9931613777038,116.25350290031558,21.397342479725726,18.799999237060547,99.640416629646,367.0368956527284,116.62920490098595,21.41458489107877,19.459999084472656,7544000,90686600,16768400,1252400,0
2021-03-24,100.04371643066406,362.9255065917969,118.02952575683594,21.500795364379883,21.200000762939453,100.06124809728225,367.82358782761884,118.07222152958992,21.50941657008081,21.489999771118164,99.68425372022497,362.878691342001,116.93658172472061,21.45768933587525,19.299999237060547,99.71056125353641,366.1846539544213,117.03050721321118,21.492174158678957,20.639999389648438,14634800,97588600,13863000,1726800,0
2021-03-25,99.91220092773438,364.96722412109375,117.09878540039062,21.56114387512207,19.809999465942383,100.15768438264291,365.76325496649565,118.39666096478278,21.58700749428227,23.549999237060547,99.76315835710027,359.5353110691454,117.05608963946592,21.50079707474193,19.809999465942383,100.09631351891578,361.4833173294105,118.16611427892302,21.50079707474193,20.799999237060547,10573800,116128600,20782000,1476700,0
2021-03-26,99.57905578613281,370.8486328125,116.68899536132812,21.5352783203125,18.860000610351562,99.85084011156968,371.2513354528067,117.18423778164035,21.561141937148005,21.489999771118164,99.57028660788296,365.51975365812234,116.31329331633789,21.51803590908883,18.68000030517578,99.64042665603543,366.1191203770628,116.48406341980879,21.55252073153617,19.31999969482422,6409700,114409100,8433300,654800,0
2021-03-29,99.23712158203125,370.6613464355469,115.69847869873047,21.587005615234375,20.739999771118164,99.67548680617462,371.569785365303,116.85119938072869,21.587005615234375,21.600000381469727,99.14944318606459,367.8798399047054,115.24593218598632,21.526657175780297,19.420000076293945,99.66671762879346,369.36892521787905,116.83411846640244,21.54389958705289,20.399999618530273,6298000,108107600,13968100,1128400,0
2021-03-30,99.1494369506836,369.6779479980469,116.3046875,21.6732120513916,19.610000610351562,99.2108144995693,370.3522533875979,116.56083598245576,21.68183325610045,21.75,98.87765266926206,368.0764548349009,115.28004145451422,21.647350081591725,19.469999313354492,98.96532437079267,369.3876248451176,115.52766902610904,21.65597128630057,20.760000228881836,5784900,76262200,15020800,749900,0
2021-03-31,99.00917053222656,371.1763610839844,115.65581512451172,21.655973434448242,19.399999618530273,99.23712232338232,372.74038482195306,116.62921904936834,21.655973434448242,20.110000610351562,98.88642880366328,370.22110707024007,115.2544982141045,21.595624995500085,18.850000381469727,99.12314308334318,370.24920193591674,116.41575316208467,21.64735222888422,19.799999237060547,8620000,112734200,19271300,1381600,0
2021-04-01,99.44779205322266,375.1847229003906,117.57533264160156,21.56114387512207,17.329999923706055,99.50042635719767,375.24094121233566,117.6693865930925,21.630111881888944,18.639999389648438,99.24601606620148,372.90895304429756,116.54075222194172,21.56114387512207,17.290000915527344,99.31619960021494,373.1149915856355,116.75451001653562,21.595627056342014,18.600000381469727,8535300,99682900,14885900,1955700,0
2021-04-05,99.16708374023438,380.5697937011719,117.06233215332031,21.49217414855957,17.90999984741211,99.24603521142716,381.1129992139736,117.11363194109786,21.552520944110785,18.399999618530273,98.95653979064882,377.77894176420136,116.23295079293912,21.483552942862705,17.350000381469727,99.10567480939395,377.85385187937834,116.75452037991346,21.543899738413916,18.15999984741211,9944500,91684800,8243000,1704600,0
2021-04-06,99.64958190917969,380.3450622558594,117.85750579833984,21.440446853637695,18.1200008392334,99.66713114283931,381.3939754285536,117.97720965292214,21.483551234367265,18.299999237060547,99.34253725085193,379.670756847593,117.1478282866228,21.431825648626436,17.3700008392334,99.37762902509962,380.0079238420964,117.27609080372346,21.474930029356006,18.06999969482422,8765200,62021000,9282400,1845900,0
2021-04-07,99.58817291259766,380.7852478027344,117.0366439819336,21.466310501098633,17.15999984741211,99.83381533217131,381.1317607116918,118.07978281471782,21.483552912467974,18.170000076293945,99.55308783144442,379.71761420704763,117.0366439819336,21.397342499948127,16.8700008392334,99.63203930364656,380.17650659126247,117.52400485316772,21.423206117002138,17.989999771118164,6316800,55836300,11052700,758900,0
2021-04-08,99.9303207397461,382.5927429199219,118.00286102294922,21.37148094177246,16.950000762939453,99.93908866391115,382.6489326563563,118.05417385847629,21.41458532670507,17.360000610351562,99.74608724312978,381.1036577429274,117.44709591545325,21.362859735920562,16.549999237060547,99.76363647760365,382.0401914578226,117.47274580984588,21.41458532670507,16.920000076293945,6334700,57863100,7847900,582000,0
2021-04-09,99.6671142578125,385.37420654296875,117.57533264160156,21.388721466064453,16.690000534057617,99.85134102159851,385.5428043143524,118.15676062720198,21.431827494834042,17.34000015258789,99.51797926232912,382.3492212703383,117.21622111229266,21.380100260310535,16.200000762939453,99.6057053365505,382.47097521271746,117.56678702664435,21.423206289080124,17.049999237060547,5887400,61104600,8717800,691200,0
2021-04-12,99.60572052001953,385.5147399902344,117.52406311035156,21.38010025024414,16.90999984741211,99.63203767699058,385.78631418087707,117.59246718783841,21.397342661743856,17.90999984741211,99.5004451990639,384.1661291967522,117.22480994893331,21.371480688821144,16.809999465942383,99.58817128665787,384.7748703761354,117.53262177425226,21.371480688821144,17.43000030517578,5466000,56704900,7659000,479900,0
2021-04-13,100.01805114746094,386.6573486328125,118.40469360351562,21.30251121520996,16.649999618530273,100.01805114746094,387.28483888303754,118.43034349072471,21.362859655947332,17.860000610351562,99.60573112947266,385.02778889212334,117.31025492680081,21.30251121520996,16.43000030517578,99.63204828924687,385.4117711973738,117.39576324865654,21.362859655947332,16.989999771118164,7663800,56551000,13232800,498700,0
2021-04-14,99.89519500732422,385.3368225097656,118.02848052978516,21.276647567749023,16.989999771118164,99.93028677127165,387.68750278516484,118.19949717736188,21.31113074398705,17.690000534057617,99.76360256578879,384.7936169300577,117.62662793884752,21.250783952325442,15.380000114440918,99.85132862912255,386.6292150757349,118.0199349161017,21.285268772890216,16.709999084472656,4876900,61659900,7293200,632200,0
2021-04-15,100.53561401367188,389.4762878417969,120.00363159179688,21.276647567749023,16.56999969482422,100.6847490095155,389.7478906331614,120.5422923645809,21.29388997803141,16.920000076293945,100.2110268689617,387.4346511167277,119.24265436181712,21.250783952325442,15.9399995803833,100.2110268689617,387.48146637214757,119.26830425353347,21.259405157466635,16.780000686645508,9958500,60229800,23896700,390300,0
2021-04-16,100.2636489868164,390.77813720703125,119.07162475585938,21.25078773498535,16.25,100.42155857882878,391.38687851489533,119.47349041142358,21.268030148336905,16.8799991607666,100.21101468716884,389.34524150912216,118.78946293088413,21.233545321633798,16.049999237060547,100.23733183699262,390.7687627223616,118.9348296971427,21.25078773498535,16.649999618530273,7334900,82037300,15238400,431700,0
2021-04-19,100.15837860107422,388.85821533203125,118.7295913696289,21.13009262084961,17.290000915527344,100.32506281555004,390.2911109921106,119.1143526655207,21.17319700682249,18.610000610351562,100.04433538189444,387.5283532583603,118.46453387794202,21.13009262084961,16.780000686645508,100.0969696841205,389.841593031769,118.62699183652073,21.14733503296953,17.040000915527344,5738600,78498500,13886800,1068000,0
2021-04-20,100.45668029785156,386.0110778808594,119.27687072753906,21.164575576782227,18.68000030517578,100.52685715395097,388.7457400683616,119.49917417687054,21.181817988719676,19.700000762939453,100.13208640273925,384.53133874397116,118.36198094052574,21.12147119126551,17.239999771118164,100.13208640273925,387.6406372471208,118.37908522024131,21.13871360320296,17.360000610351562,6468300,81851800,11476500,827200,0
2021-04-21,100.50933074951172,389.6636657714844,119.5162353515625,21.13871192932129,17.5,100.56196507330438,389.86970437225904,119.627393559509,21.224922337855006,19.290000915527344,100.30755468651866,385.25257053409246,118.90917063140395,21.13871192932129,16.90999984741211,100.44792180739604,385.3930734833792,119.31102320921619,21.207679927282907,18.479999542236328,7976500,66793000,11902200,417300,0
2021-04-22,100.58828735351562,386.104736328125,120.03781127929688,21.199058532714844,18.709999084472656,100.61460451499994,390.32851244037596,120.03781127929688,21.21630094313299,19.899999618530273,100.2636934113729,385.03710277731346,119.02032221950307,21.164573711878553,16.989999771118164,100.5005545578044,389.4950123134233,119.70434968418904,21.164573711878553,17.280000686645508,7681300,97582800,14156400,358100,0
2021-04-23,100.45668029785156,390.291015625,119.75569915771484,21.078365325927734,17.329999923706055,100.57949816236506,391.70519055142836,120.10626517277272,21.147333324508683,18.780000686645508,100.29877065875256,386.59172493679466,119.2683380303428,21.06974412056427,16.799999237060547,100.57072354545078,386.66663505163234,120.02931547583147,21.104227297691345,18.559999465942383,5509900,73209200,12302200,567800,0
2021-04-26,100.35140228271484,391.1058044433594,119.58468627929688,21.078365325927734,17.639999389648438,100.49176937729233,391.67710483269894,120.14045144342764,21.112848503054813,18.170000076293945,100.35140228271484,390.35658895453304,119.57614066254243,21.0611229152008,16.8700008392334,100.41281121332463,390.94660972783475,119.83263963260701,21.104227297691345,17.940000534057617,7145300,52182400,9103500,802000,0
2021-04-27,99.95661163330078,391.0215148925781,118.54154968261719,21.086986541748047,17.559999465942383,100.29874799184931,391.6021897569146,119.55049349261112,21.112850159868074,18.15999984741211,99.95661163330078,389.87894270910715,118.44749570920033,21.06974577399495,16.969999313354492,100.21102192174689,391.40549711447903,119.35382688208459,21.09560774778806,17.6200008392334,7720500,51303100,14137300,364800,0
2021-04-28,100.08821105957031,390.9091491699219,118.61841583251953,21.0093994140625,17.280000686645508,100.10576029182931,392.4169832445719,118.75522388781631,21.130093012485105,17.84000015258789,99.71098957592503,390.44088233369035,117.96005152903047,21.0093994140625,16.670000076293945,99.96539320604137,391.2931314053205,118.55001180487113,21.121471806265355,17.469999313354492,8692900,51238900,15263700,472700,0
2021-04-29,99.91277313232422,393.4004211425781,118.26795196533203,21.01801872253418,17.610000610351562,99.92154774970406,394.0185369358899,118.30214748147458,21.06112475311319,18.8700008392334,99.51800236016767,390.01017305441786,117.25046249073294,21.01801872253418,16.770000457763672,99.61450307212985,393.64392909832867,117.52406576010537,21.02663992864998,16.8799991607666,5547800,78544300,17178200,266300,0
2021-04-30,100.00048828125,390.8154296875,118.54154968261719,21.19043731689453,18.610000610351562,100.03558005385634,391.97675069677933,118.61849937539188,21.19043731689453,19.25,99.80748687845082,389.9163655034895,117.97722584211601,21.07836493788623,17.639999389648438,99.95662858529553,391.12450175686104,118.43039142855814,21.07836493788623,17.670000076293945,5160000,85527000,15692000,1124700,0
2021-05-03,100.1707763671875,391.6584167480469,118.61259460449219,21.09560775756836,18.309999465942383,100.38145704558266,393.19431720102517,119.58018771052433,21.13871378778839,19.1200008392334,100.00398386902324,391.1620550150992,118.4070815133467,21.078366989807268,17.799999237060547,100.03909843165877,392.8103349425953,118.76671962344777,21.13871378778839,18.649999618530273,8593300,68128300,16447700,1026600,0
2021-05-04,100.30250549316406,389.2420654296875,119.41748809814453,21.19043731689453,19.479999542236328,100.56585480120661,390.1598785882064,120.0168848657566,21.199058522099286,21.850000381469727,100.2498302736184,385.54277509410423,119.16060003606232,21.147332935197515,18.110000610351562,100.37272795685588,389.6635169550984,119.44317559776579,21.164573701280265,18.15999984741211,11171000,101591200,18639700,1225600,0
2021-05-05,100.42535400390625,389.3638916015625,119.61444091796875,21.18181800842285,19.149999618530273,100.45168825207399,391.12457955682845,119.75144963909085,21.19906042037634,19.579999923706055,100.19711269075547,388.8019656570056,118.95509788020557,21.173196802446107,17.889999389648438,100.19711269075547,390.8904461283248,119.04928974274317,21.190439214399596,18.84000015258789,6810000,60162200,11127900,1427800,0
2021-05-06,100.46926879882812,392.47320556640625,119.81140899658203,21.078365325927734,18.389999389648438,100.58339283434344,392.60430542945204,120.04260963081576,21.12146970841828,20.600000381469727,100.33759752311033,387.42527493393436,119.19488268254119,21.078365325927734,18.209999084472656,100.35515146073273,389.43881678077094,119.23769955049168,21.12146970841828,18.40999984741211,6546200,74321400,21907600,476200,0
2021-05-07,100.50434112548828,395.32958984375,119.22052764892578,20.923185348510742,16.690000534057617,100.90814849526623,395.98517484775925,120.39364669597408,21.03525772117526,18.56999969482422,100.41655807943518,392.5574581716832,118.9465233103876,20.923185348510742,16.68000030517578,100.70624815908582,393.24113804267915,119.96550430098964,21.018015311741742,18.450000762939453,10657600,67733800,18346900,1844700,0
2021-05-10,100.30250549316406,391.4148864746094,118.01322174072266,20.923185348510742,19.65999984741211,100.62730364282535,395.9102366829871,119.23770319309686,20.9318065532275,19.75,100.25861059311292,391.2931325239228,117.90190049382535,20.880079324926953,17.06999969482422,100.54830085963901,395.68547774679007,118.98081504341987,20.880079324926953,17.34000015258789,5906800,81852400,15146200,659600,0
2021-05-11,100.13567352294922,387.92156982421875,117.34529113769531,20.905946731567383,21.84000015258789,100.22345659110186,388.91429314191333,117.72205862979747,20.91456793784809,23.729999542236328,100.0917786401635,384.0349611467462,117.11410359416446,20.880083112725263,20.709999084472656,100.15322745761223,386.88203125937775,117.50798737890963,20.905946731567383,21.170000076293945,6591300,116888000,15158600,549500,0
2021-05-12,99.65287017822266,379.6800842285156,116.11224365234375,21.06112289428711,27.59000015258789,99.83722335310306,386.4043885112803,117.1397829721429,21.06112289428711,28.3799991607666,99.60898198687661,378.3595684436156,115.90673056203539,20.974912485064834,21.65999984741211,99.76699421004574,385.13071655408515,117.02846174832528,21.000776101129553,22.420000076293945,14509800,134811000,20859400,2379900,0
2021-05-13,99.98643493652344,384.240966796875,116.29207611083984,21.026639938354492,23.1299991607666,100.02154950091497,386.1795980192132,116.77159367122984,21.07836717507318,28.93000030517578,99.71429873684365,381.1878584127521,116.13795106608887,21.01801873223471,22.229999542236328,99.77575424759259,381.2347022366267,116.39482614067381,21.043882350594057,26.030000686645508,8242700,106394000,13073900,450000,0
2021-05-14,100.20587921142578,390.14117431640625,117.3795166015625,20.940431594848633,18.809999465942383,100.2409937699549,390.9934233653557,117.3795166015625,20.966293569410915,22.100000381469727,100.0303064187802,386.9569656309203,116.64311118449424,20.940431594848633,18.65999984741211,100.13565009436755,386.98506049711693,116.90855736985573,20.957672363114497,21.770000457763672,7943100,82201600,17566700,638300,0
2021-05-17,100.10932922363281,389.1484375,117.1312255859375,20.914566040039062,19.719999313354492,100.1795583500731,389.9632457530462,117.45661808419841,20.957670423204295,21.579999923706055,100.0654343452531,387.12552146147345,116.94285489659332,20.90594483454065,19.670000076293945,100.13566347169339,389.0267121378434,117.1654843046349,20.949049217705884,19.889999389648438,6711100,65129200,6113800,251800,0
2021-05-18,100.10932922363281,385.7956848144531,116.83157348632812,20.81973648071289,21.34000015258789,100.1532174045944,389.6541989870204,116.94289476123365,20.854221306113367,21.450000762939453,100.00398553397238,385.63646151399263,116.51475209267682,20.811115274362773,18.809999465942383,100.10054890847324,389.41069108540063,116.79731475595227,20.81973648071289,18.889999389648438,4319600,59810200,11423100,673700,0
2021-05-19,99.81088256835938,384.78424072265625,116.54895782470703,20.914566040039062,22.18000030517578,100.29369955591152,384.9621844206521,117.56793911728522,20.940429656534292,25.959999084472656,99.72309948810071,379.60521025643015,116.12937344956516,20.811113218384957,21.8799991607666,100.09179244363888,381.0943240619195,116.9171541218919,20.86284045137542,22.459999084472656,13156500,106467100,14296000,1294600,0
2021-05-20,100.22344970703125,388.9237365722656,117.50798034667969,20.811115264892578,20.670000076293945,100.23223002246905,390.18806285746604,117.73062279643732,20.86284250296975,23.5,99.96010052066204,385.54286343600126,117.02846286392707,20.811115264892578,20.190000534057617,99.98643476955714,385.6645888163089,117.10552537382557,20.86284250296975,22.329999923706055,8412700,78022200,13310500,848700,0
2021-05-21,100.2585678100586,388.60528564453125,117.88478088378906,20.880081176757812,20.149999618530273,100.34635087528002,391.6583945728601,117.9104683942941,20.914565998683265,20.889999389648438,100.14445049501259,388.1463932893185,117.36244639372808,20.836976793677813,19.530000686645508,100.32001662545545,390.4127887790832,117.87622273557909,20.836976793677813,20.420000076293945,6648700,76578700,10171600,685900,0
2021-05-24,100.35513305664062,392.56683349609375,118.3214340209961,20.82835578918457,18.399999618530273,100.4516964394049,393.64384150721315,118.66395579970637,20.854219405878236,20.510000228881836,100.26734998978729,390.609452962444,118.0731171640673,20.819734583620015,18.3799991607666,100.31123817450461,390.85296086401064,118.15875087521233,20.84559820031368,20.5,4826000,51376700,6868700,716000,0
2021-05-25,100.72384643554688,391.69580078125,119.41748809814453,20.802492141723633,18.84000015258789,100.74140707093927,394.00903989913496,119.45173374234967,20.836976963930848,19.290000915527344,100.46049718144141,391.1151545265216,118.69819891114045,20.785251374946853,16.8700008392334,100.46049718144141,393.6531525608854,118.70677012159393,20.802492141723633,18.350000381469727,5748200,57451400,12346900,618800,0
2021-05-26,100.60972595214844,392.47320556640625,119.21195983886719,20.880081176757812,17.360000610351562,100.78529211606744,392.9789132133939,119.80279838657876,20.89732358772054,18.920000076293945,100.56583106245877,391.2463486400701,118.92082616969185,20.811113177233725,17.350000381469727,100.65362084183812,392.2858873840644,119.5287810043893,20.85421920464054,18.3700008392334,4501600,43088600,9793700,336300,0
2021-05-27,100.43413543701172,392.6792297363281,118.73249053955078,20.862842559814453,16.739999771118164,100.43413543701172,394.0184660906669,118.75817804629385,20.897325740966213,18.170000076293945,100.24978230294916,392.3982524731179,118.15878111250024,20.854221353444768,16.520000457763672,100.39024055796477,393.5033839792261,118.5954817930056,20.880083328226842,18.030000686645508,5998100,56707700,10695200,354600,0
2021-05-28,100.42535400390625,393.3816833496094,118.54408264160156,20.880081176757812,16.760000228881836,100.6360346866664,394.51488129683867,119.28048817199364,20.949049176281903,16.860000610351562,100.3902394405432,393.1475498888991,118.45844892597925,20.87145997127645,15.899999618530273,100.3902394405432,394.2526529640729,118.66396200395049,20.949049176281903,16.799999237060547,5575700,58520200,10258000,600300,0
2021-06-01,100.40692138671875,393.03509521484375,118.51751708984375,20.845596313476562,17.899999618530273,100.42448745246469,395.89151145679193,118.56038250348723,20.845596313476562,18.530000686645508,100.18730870363498,392.59492324968153,117.69429440993557,20.793870729097996,15.680000305175781,100.31029126999812,395.7510371233868,118.18308573840493,20.81973269912394,17.239999771118164,9498100,54216600,11778500,740200,0
2021-06-02,100.52113342285156,393.65313720703125,118.79188537597656,20.845596313476562,17.479999542236328,100.59141110101353,394.49604027242486,119.01483519137102,20.897321897855125,18.309999465942383,100.46842851525423,392.6791628864533,118.61181404787875,20.845596313476562,16.739999771118164,100.51234703756926,393.6906065518953,118.80903938783067,20.88007948828671,17.860000610351562,4269900,49097100,7347900,1497400,0
2021-06-03,100.26637268066406,392.1922302246094,118.3459701538086,20.974912643432617,18.040000915527344,100.43328047549626,393.3348025487419,118.77472884833904,21.000776259692614,19.270000457763672,100.22244746032474,389.86027032089925,118.20877731591334,20.931808260659423,17.450000762939453,100.43328047549626,391.3306351753736,118.77472884833904,20.931808260659423,17.729999542236328,3591200,58138800,10994000,2083200,0
2021-06-04,100.81980895996094,395.7791748046875,119.96670532226562,20.89732551574707,16.420000076293945,100.82859534571891,396.0788724688653,119.96670532226562,20.90594672202384,18.420000076293945,100.50357279520884,392.257798702454,118.78333994845795,20.871461896916756,16.18000030517578,100.52113886467615,394.04658162329105,118.78333994845795,20.89732551574707,18.09000015258789,6326000,55938800,15773700,1383300,0
2021-06-07,100.74071502685547,395.3951721191406,119.59797668457031,20.862842559814453,16.420000076293945,100.77585385508384,395.9477235822755,119.80378561211295,20.888704534596528,17.350000381469727,100.67043737039872,394.4586384024901,119.46935428278098,20.845600147075082,15.779999732971191,100.69678981605846,395.7697798896526,119.70087460600176,20.871462121857157,17.34000015258789,3068500,51555000,7799800,842900,0
2021-06-08,101.03063201904297,395.4794006347656,120.4383544921875,20.888702392578125,17.06999969482422,101.0833369242837,396.3503700083469,120.61843896068198,20.905944803549385,17.75,100.98670679664372,393.6438028130732,120.23255862497241,20.871459981606865,15.149999618530273,101.05698447166333,396.2567109338169,120.61843896068198,20.897323598063753,16.579999923706055,4760500,47134300,11230900,691000,0
2021-06-09,101.34686279296875,394.8894348144531,121.50165557861328,20.905946731567383,17.889999389648438,101.50498419192039,396.39726895606424,121.8961062976548,20.91456793784809,17.959999084472656,101.21509384350121,394.66467586891736,121.12434578844936,20.828357519367987,15.550000190734863,101.39078130809315,396.3223302537251,121.56167499904197,20.836978725648695,17.18000030517578,5679300,48436300,12768300,814700,0
2021-06-10,101.70703887939453,396.72503662109375,122.23052215576172,20.888702392578125,16.100000381469727,101.71582526451454,397.6803193100831,122.24767616715091,20.940429625491905,18.290000915527344,101.08333957683669,394.79577943846573,120.63553929816518,20.862840420448048,16.010000228881836,101.1272648003886,396.1162954173843,120.76417475656885,20.940429625491905,18.18000030517578,6494800,51020100,19698300,769600,0
2021-06-11,101.55768585205078,397.38055419921875,122.0333251953125,20.992156982421875,15.649999618530273,101.65431596510882,397.4929336539654,122.11049863749228,21.01801895673052,16.200000762939453,101.46984212255629,395.98512833488803,121.63029088435593,20.94905095136255,15.149999618530273,101.63674319798174,397.2775492259465,122.0333251953125,20.94905095136255,16.18000030517578,3914200,45570800,8646700,1090100,0
2021-06-14,101.2414779663086,398.2702941894531,121.09868621826172,20.974912643432617,16.389999389648438,101.46109071677782,398.37329916833056,121.85330620305906,20.992155054272615,17.040000915527344,101.19755273539505,396.24737815172665,120.91860169109488,20.95767023259262,15.039999961853027,101.45230433018526,397.4929552839291,121.85330620305906,20.95767023259262,16.040000915527344,3730900,42358500,9401300,905900,0
2021-06-15,101.2590103149414,397.53985595703125,120.95286560058594,20.992156982421875,17.020000457763672,101.27658308227423,398.4576407391281,120.98716054888716,21.009399394845605,17.350000381469727,101.13602775179973,396.65951194675006,120.46407426569826,20.98353577621001,16.139999389648438,101.18873935175118,398.4201999673124,120.73848619083115,20.98353577621001,16.270000457763672,4212700,51508500,18207300,469600,0
2021-06-16,100.5650405883789,395.3202209472656,120.84992980957031,21.164575576782227,18.149999618530273,101.35564086856105,397.90506306952614,121.48449744282999,21.173196782750953,19.110000610351562,100.41569887359051,393.2692384667754,120.2325292739628,20.983535184419722,16.420000076293945,101.30293597042812,397.68030413045653,121.25296406405336,20.99215639038845,16.989999771118164,13529000,80386100,19676300,1917600,0
2021-06-17,100.92518615722656,395.1890563964844,122.65934753417969,21.328372955322266,17.75,101.25021528313708,396.1724051746695,124.2800557476549,21.336994160383043,19.219999313354492,100.6528686232761,392.7072482480886,121.4588277777847,21.24216254904123,16.709999084472656,100.7231462778588,394.90810776864157,121.64748275160163,21.259404959162783,18.489999771118164,8838100,90949700,35225800,1970500,0
2021-06-18,101.49620819091797,389.8577880859375,124.96602630615234,21.397342681884766,20.700000762939453,101.53134702784043,392.5919914427347,125.2318546475907,21.423206299158686,21.040000915527344,100.85493614566698,389.65107549916456,123.58542255589714,21.37148070893771,16.920000076293945,101.05698278245912,391.8966985027886,123.72262850137473,21.38872147612679,16.959999084472656,13435000,118676300,26616900,1275600,0
2021-06-21,101.1711654663086,395.4390869140625,122.87370300292969,21.29389190673828,17.889999389648438,101.32928686032139,395.62701792977555,123.90273468996598,21.345617497943774,21.81999969482422,101.09210812032568,390.80687698663155,122.64218264955981,21.285270700816216,17.809999465942383,101.25022951433847,391.6243224239138,123.81697768781915,21.328375086099644,21.739999771118164,6460000,72822000,16485000,655200,0
2021-06-22,101.35565948486328,397.5531311035156,123.17383575439453,21.25940704345703,16.65999984741211,101.38201864081827,398.389386740263,123.2081307034222,21.345617458190222,18.31999969482422,101.03063695061627,394.70615149146886,121.87040525176552,21.25078583755102,15.760000228881836,101.05698940452298,395.4296600028668,121.91328375156088,21.3197538404722,17.90999984741211,5459700,57700300,14530200,454500,0
2021-06-23,101.15360260009766,397.0740051269531,122.85655975341797,21.29389190673828,16.31999969482422,101.3468628324524,398.4364046264242,123.0537851530187,21.30251146833345,16.84000015258789,101.10967738290897,396.9894447724409,122.37635195368688,21.216302697766597,14.859999656677246,101.24144633242786,397.6283643449203,122.71935378644302,21.233543465283827,16.25,5429800,49445400,12040900,1048400,0
2021-06-24,101.13601684570312,399.4228515625,123.05374145507812,21.276647567749023,15.970000267028809,101.26778577830179,399.8456531785238,123.39674316603003,21.31113074398705,16.049999237060547,101.09209833620112,398.97183449783824,122.90796507368975,21.259405157466635,14.1899995803833,101.15358961114099,399.2255441416889,122.98513849595244,21.276647567749023,15.989999771118164,3631700,45110300,8788400,414200,0
2021-06-25,100.92518615722656,400.8417663574219,121.77608489990234,21.28527069091797,15.619999885559082,101.24142890080273,401.292783582141,122.96803398962992,21.302511458427183,16.170000076293945,100.74949872281582,399.84579507613284,121.22727409063242,21.21630268790042,15.210000038146973,101.20629007351138,400.1746600103502,122.84798203399842,21.233543455409635,16.040000915527344,6716800,58129500,15562200,356900,0
2021-06-28,101.2414779663086,401.6497802734375,123.02806091308594,21.29389190673828,15.760000228881836,101.338108112679,401.8189009566946,123.3110433137759,21.31975388017758,16.459999084472656,101.10970897561721,400.1652287077761,122.36776864480937,21.27664949489415,15.390000343322754,101.11849536220979,401.36791246800897,122.38492266188545,21.30251146833345,16.06999969482422,4968900,53159600,11460700,777600,0
2021-06-29,101.29414367675781,401.8658752441406,123.23384857177734,21.345617294311523,16.020000457763672,101.30293005994969,402.6739153566939,123.24241903649398,21.371480911830986,16.309999465942383,101.1008834588167,401.33029776996494,122.65930031878845,21.328374882631884,14.100000381469727,101.10966984200857,402.03499591780417,122.71076236112516,21.354238500151343,15.6899995803833,3373200,35970500,11217900,634300,0
